BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-7.5,9.6,44,SaltSub,Left
2,-4.75,9.6,53.5,Typewriter,Right
3,3.5,11.2,58.5,Apple,Left
4,7.5,9.6,54.5,Paprika,Left
5,5,9.6,48,Headphones,Left
6,3.5,9.6,43,Cabbaage,Left

