BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,0.8,9.6,44.2,Pineapple,Left
2,-7.5,9.6,44,Toaster,Left
3,-7,9.6,56,Avocado,Right
4,-1,9.6,57,Teacup,Right
5,5,9.6,55,OfficeBin,Left
6,7.25,9.6,50,BaseballBat,Left

