BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-5.25,9.6,43.75,Official hat,Right
2,-3.66,9.6,57.675,TennisBall,Right
3,-3.4,9.6,52.25,Router,Right
4,7.5,9.6,58,Laptop,Right
5,7,9.6,52,DeskLight,Right
6,2.2,9.6,49,Pumpkin,Right

