BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-6,9.6,44,Recorder,Right
2,-1,12.5,57,Canister,Right
3,-0.5,9.6,58,StrawberryDonut,Right
4,7.5,11.02,58,Chaynik,Right
5,-2.95,9.6,53,CinRoll,Right
6,5.5,9.6,50.25,Jug,Right

