Room,BoxPos_X,BoxPos_Y,BoxPos_Z
LivingRoom,7.765003,0.3099997,5.876719
LivingRoom,-12,-11251.83,10
LivingRoom,-2.48048,0.338709,10.73974
LivingRoom,-1.319767,3.5,14.77755
LivingRoom,3.565342,0.309999,0.6844425
LivingRoom,-0.9756057,0.3104994,16.45963

