Room,OutsideDuration,InsideDuration
Kitchen,25.59386,13.89188
ArtStudio,24.27354,35.69583
MeetingRoom,24.66839,14.69304
Museum,25.51818,42.59394
Classroom,25.40909,5.418066
Kindergarten,24.6994,13.60622
Gym,24.02817,16.49765
StorageRoom,23.79868,8.38811
Cafe,23.78811,17.09168
Library,25.85193,15.42341
Lounge,24.21897,14.00461
Office,24.18338,14.7127
SPA,24.28336,20.16376
KTV,24.87901,14.77988
LivingRoom,24.6846,10.92002
Bedroom,23.95001,16.21674

