BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,0.8,9.6,44.2,Pineapple,Right
2,7.25,9.6,50,HTCViveController,Left
3,-1,9.6,57,CleaningBucket,Left
4,-7,9.6,56,EggBeater,Right
5,-7.5,9.6,44,MechanicalGloves,Right
6,5,9.6,55,PencilSharpener,Left

