BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,3.5,11.2,58.5,Spoons,Right
2,7.5,9.6,54.5,Paprika,Right
3,-4.75,9.6,53.5,Typewriter,Left
4,-7.5,9.6,44,Grape,Right
5,3.5,9.6,43,Mushroom,Left
6,5,9.6,48,Avocado,Left

