BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,50.5,Mouse,Right
2,-4,9.6,43,OfficeBin,Left
3,-7.25,9.6,49.5,Cabbaage,Left
4,7,9.6,58,Padella,Right
5,4.7,11.871,51,Openner,Left
6,-3,9.6,55,Squeezer,Left

