Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Classroom,Mouse,0.5717431,0.3,4.329436
Classroom,OfficeBin,6.150204,0.3,15.17361
Classroom,Cabbaage,-2.667015,0.3,13.40005
Classroom,Padella,-5.830892,0.3,5.049301
Classroom,Openner,5.070196,0.3,7.526426
Classroom,Squeezer,-2.469053,0.3,1.291074

