BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-6,9.6,44,HTCVive,Right
2,-2.95,9.6,53,Chaynik,Right
3,-1,12.5,57,UGGboot,Right
4,-0.5,9.6,58,Toothpaste,Right
5,7.5,11.02,58,RockingHorse,Right
6,5.5,9.6,50.25,Router,Right

