BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-1,12.5,57,RugbyBall,Left
2,-0.5,9.6,58,BaseballBat,Left
3,7.5,11.02,58,Kettle,Left
4,-2.95,9.6,53,Controller,Right
5,-6,9.6,44,Mouse,Left
6,5.5,9.6,50.25,Toaster,Left

