BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-4,9.6,43,Controller,Right
2,-7.25,9.6,49.5,Toaster,Left
3,7,9.6,50.5,Padella,Right
4,7,9.6,58,Spoons,Left
5,-3,9.6,55,Pineapple,Right
6,4.7,11.871,51,Squeezer,Left

