Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
LivingRoom,Openner,-0.9268894,3,14.96332
LivingRoom,Mushroom,7.479847,0.3,12.35308
LivingRoom,Calculator,-6.297556,0.3,2.034138
LivingRoom,Mouse,-2.930435,0.3,11.01067
LivingRoom,MilkCarton,4.085779,0.3,7.45337
LivingRoom,Grape,-0.7372112,0.3,15.52679

