BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-3.4,9.6,52.25,RockingHorse,Right
2,-3.66,9.6,57.675,Chaynik,Right
3,7.5,9.6,58,OldRadio,Right
4,7,9.6,52,MosquitoRacket,Right
5,2.2,9.6,49,Matrioshka,Left
6,-5.25,9.6,43.75,CinRoll,Left

