Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Library,-2.075806,3.899066,15.70002
Library,-6.884961,0.3100008,15.65767
Library,7.53419,0.3100007,14.60889
Library,-6.377398,0.3099991,1.351882
Library,-2.676746,0.6453778,15.18219
Library,4.485815,0.31,7.875551

