BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7.25,9.6,50,MechanicalGloves,Right
2,5,9.6,55,Kettle,Right
3,-1,9.6,57,Headphones,Right
4,-7,9.6,56,Calculator,Right
5,-7.5,9.6,44,RugbyBall,Right
6,0.8,9.6,44.2,Avocado,Right

