BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,52,Official hat,Left
2,7.5,9.6,58,TennisBall,Left
3,2.2,9.6,49,Router,Right
4,-3.66,9.6,57.675,Laptop,Right
5,-3.4,9.6,52.25,DeskLight,Right
6,-5.25,9.6,43.75,Pumpkin,Left

