Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Classroom,NikonCamera,-3.458176,0.3,0.3559222
Classroom,Calculator,-5.681921,0.3,8.37582
Classroom,SaltSub,-2.658038,1,13.47284
Classroom,Pineapple,5.285896,1,8.449142
Classroom,Grape,2.59722,0.3,4.566281
Classroom,Muffin,4.631329,0.3,7.682018

