BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,0.8,9.6,44.2,OldRadio,Left
2,7.25,9.6,50,Bread,Right
3,-1,9.6,57,FirstAidKit,Left
4,-7,9.6,56,FireExtinguisher,Left
5,-7.5,9.6,44,Microphone,Right
6,5,9.6,55,StrawberryDonut,Right

