BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,Laptop,Left
2,6,9.6,51.8,Clamps,Left
3,-7,9.6,58,DeskLight,Right
4,-2.25,9.6,53,Basket,Left
5,-7,11.02,49.5,CoffeeMachine,Left
6,1.6,12.55,56.7,Matrioshka,Right

