BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,Hammer,Right
2,1.6,12.55,56.7,Pumpkin,Right
3,6,9.6,51.8,FireExtinguisher,Left
4,-2.25,9.6,53,MobilePhone,Left
5,-7,9.6,58,Pinza,Right
6,-7,11.02,49.5,NailScissors,Right

