Room,BoxPos_X,BoxPos_Y,BoxPos_Z
StorageRoom,6.088186,0.3100007,13.94017
StorageRoom,-5.760644,0.3099999,8.101578
StorageRoom,6.361702,0.3100002,9.733007
StorageRoom,-2.088076,0.3100007,14.30774
StorageRoom,-4.053758,0.3291065,1.804571
StorageRoom,6.549546,0.3099991,0.9898615

