Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,1.617943,0.3100007,14.82322
Gym,-7.143244,0.3100004,12.23471
Gym,3.483699,0.3099991,0.9362316
Gym,2.281756,0.3099998,6.820227
Gym,-7.014322,0.3099993,2.532956
Gym,7.294709,0.3099995,4.401124

