BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-5.25,9.6,43.75,RockingHorse,Right
2,-3.4,9.6,52.25,Jug,Right
3,-3.66,9.6,57.675,WineBottle,Left
4,2.2,9.6,49,PaperCoffeeCup,Left
5,7.5,9.6,58,Microphone,Left
6,7,9.6,52,Matrioshka,Right

