BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-6,9.6,44,HTCVive,Left
2,-1,12.5,57,MobilePhone,Left
3,7.5,11.02,58,Recorder,Left
4,-2.95,9.6,53,CoffeeMachine,Right
5,5.5,9.6,50.25,Jug,Right
6,-0.5,9.6,58,Matrioshka,Right

