BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,6,9.6,51.8,TennisBall,Right
2,-2.25,9.6,53,Clamps,Right
3,-7,9.6,58,MobilePhone,Left
4,-7,11.02,49.5,Bread,Left
5,1.6,12.55,56.7,WineBottle,Left
6,2,9.6,43,OldRadio,Left

