Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,-7.223634,0.3100002,10.882
Gym,7.222908,0.3099998,6.503746
Gym,6.65741,0.3100004,11.59748
Gym,1.335425,0.3100007,14.81075
Gym,-7.117577,0.3099992,2.393532
Gym,0.8259408,0.3099992,2.230445

