BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,58,Paprika,Left
2,7,9.6,50.5,MechanicalGloves,Left
3,4.7,11.871,51,Kettle,Left
4,-4,9.6,43,Spoons,Left
5,-7.25,9.6,49.5,JBLSpeaker,Left
6,-3,9.6,55,Squeezer,Left

