BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,1.6,12.55,56.7,Calculator,Right
2,-7,11.02,49.5,Avocado,Right
3,-2.25,9.6,53,Apple,Right
4,-7,9.6,58,OfficeBin,Right
5,6,9.6,51.8,NikonCamera,Right
6,2,9.6,43,Typewriter,Right

