BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,3.5,11.2,58.5,Muffin,Right
2,7.5,9.6,54.5,Openner,Left
3,5,9.6,48,Pineapple,Left
4,3.5,9.6,43,HandDrill,Left
5,-7.5,9.6,44,PiggyBank,Left
6,-4.75,9.6,53.5,Stapler,Left

