Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,HandDrill,5.690587,0.3,15.20527
StorageRoom,PencilSharpener,-4.197453,0.3,11.01384
StorageRoom,EggBeater,-7.344986,0.3,2.462856
StorageRoom,Muffin,-2.996193,0.3,16.169
StorageRoom,Mouse,7.237925,0.3,12.09126
StorageRoom,Spoons,5.571915,0.3,6.617199

