BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,JBLSpeaker,Right
2,6,9.6,51.8,Toaster,Left
3,1.6,12.55,56.7,Typewriter,Right
4,-2.25,9.6,53,Grape,Left
5,-7,9.6,58,CleaningBucket,Left
6,-7,11.02,49.5,Avocado,Left

