BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7,9.6,52,HTCViveController,Right
2,7.5,9.6,58,RugbyBall,Left
3,-3.4,9.6,52.25,Teacup,Left
4,2.2,9.6,49,Padella,Left
5,-5.25,9.6,43.75,PiggyBank,Right
6,-3.66,9.6,57.675,Calculator,Left

