BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7.25,9.6,50,Kettle,Right
2,0.8,9.6,44.2,Apple,Left
3,-7.5,9.6,44,Openner,Right
4,-7,9.6,56,Cabbaage,Left
5,-1,9.6,57,BaseballBat,Left
6,5,9.6,55,Pineapple,Left

