Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Classroom,OfficeBin,5.551097,0.3,11.99356
Classroom,Calculator,-6.162223,0.3,1.653565
Classroom,Pineapple,5.291232,4,7.925809
Classroom,Grape,-4.373597,0.3,6.45933
Classroom,Kettle,-2.805628,0.3,14.06001
Classroom,Cabbaage,6.290281,0.3,6.963861

