BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,1.6,12.55,56.7,Pinza,Left
2,-2.25,9.6,53,Pumpkin,Right
3,6,9.6,51.8,NailScissors,Right
4,2,9.6,43,MobilePhone,Right
5,-7,11.02,49.5,Glasses,Left
6,-7,9.6,58,StrawberryDonut,Left

