Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Gym,Basket,-4.491166,0.3,13.88387
Gym,Hammer,0.869347,2,2.140859
Gym,FirstAidKit,-7.270973,0.3,1.833545
Gym,Official hat,7.447276,0.3,8.305246
Gym,Canister,4.252649,5,7.931518
Gym,Bread,15.24071,5,5.5686

