BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-4.75,9.6,53.5,Chaynik,Right
2,3.5,11.2,58.5,MosquitoRacket,Left
3,7.5,9.6,54.5,CinRoll,Left
4,5,9.6,48,DeskLight,Left
5,3.5,9.6,43,Recorder,Right
6,-7.5,9.6,44,Microphone,Left

