BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,Squeezer,Right
2,-2.25,9.6,53,Typewriter,Left
3,-7,11.02,49.5,PiggyBank,Left
4,-7,9.6,58,Apple,Right
5,6,9.6,51.8,Kettle,Right
6,1.6,12.55,56.7,Avocado,Left

