BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-4,9.6,43,Stapler,Left
2,-7.25,9.6,49.5,Openner,Left
3,7,9.6,58,Squeezer,Left
4,7,9.6,50.5,Headphones,Left
5,4.7,11.871,51,MechanicalGloves,Left
6,-3,9.6,55,Mushroom,Right

