BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-6,9.6,44,Hammer,Right
2,-2.95,9.6,53,CinRoll,Left
3,-0.5,9.6,58,RockingHorse,Right
4,7.5,11.02,58,Microphone,Left
5,5.5,9.6,50.25,UGGboot,Right
6,-1,12.5,57,Toothpaste,Right

