BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,7.5,9.6,58,Kettle,Right
2,7,9.6,52,Mouse,Right
3,-3.4,9.6,52.25,Squeezer,Right
4,-3.66,9.6,57.675,Pineapple,Right
5,-5.25,9.6,43.75,Avocado,Right
6,2.2,9.6,49,Teacup,Right

