BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,3.5,9.6,43,Cabbaage,Right
2,-7.5,9.6,44,Paprika,Right
3,5,9.6,48,Toaster,Right
4,-4.75,9.6,53.5,Openner,Right
5,7.5,9.6,54.5,CleaningBucket,Right
6,3.5,11.2,58.5,SaltSub,Right

