BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-6,9.6,44,MechanicalGloves,Right
2,-1,12.5,57,OfficeBin,Right
3,7.5,11.02,58,EggBeater,Right
4,5.5,9.6,50.25,Muffin,Right
5,-2.95,9.6,53,HTCViveController,Right
6,-0.5,9.6,58,PiggyBank,Right

