Room,BoxPos_X,BoxPos_Y,BoxPos_Z
StorageRoom,1.219453,0.3099991,1.425323
StorageRoom,-3.559766,0.3100002,10.44135
StorageRoom,5.619094,0.3099998,6.714834
StorageRoom,-2.038745,0.309999,0.9100704
StorageRoom,-0.2186249,0.3100008,15.29954
StorageRoom,4.403307,0.3100004,11.62961

