Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Gym,Grape,7.633084,0.3,2.437785
Gym,HTCViveController,-2.039973,2.3,13.78298
Gym,Mushroom,-5.28463,5,4.581632
Gym,RugbyBall,-0.1209853,1.3,1.988551
Gym,JBLSpeaker,6.159066,0.3,13.13903
Gym,Apple,-6.668067,0.3,15.09306

