Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,7.324202,0.3100011,2.68545
Gym,-6.732861,0.3100007,15.06587
Gym,6.256662,0.3100005,13.13588
Gym,-6.9674,0.3099994,3.377175
Gym,-0.1594694,1.459025,2.160677
Gym,-2.415197,0.3100007,14.34303

