Room,BoxPos_X,BoxPos_Y,BoxPos_Z
StorageRoom,-4.671207,3.897999,1.394507
StorageRoom,4.2091,0.3100008,15.2488
StorageRoom,4.620116,0.3099993,2.866214
StorageRoom,-1.432884,0.3099993,2.180619
StorageRoom,-6.963697,0.3100009,15.96714
StorageRoom,5.997008,0.3099999,7.445379

