BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-0.5,9.6,58,Controller,Right
2,7.5,11.02,58,EggBeater,Left
3,-1,12.5,57,Openner,Left
4,-2.95,9.6,53,Avocado,Right
5,5.5,9.6,50.25,Muffin,Left
6,-6,9.6,44,Spoons,Left

