Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,RockingHorse,-6.40727,0.3,0.3265791
Library,Jug,-4.776042,0.3,8.645727
Library,WineBottle,-4.459837,0.3,15.81085
Library,PaperCoffeeCup,7.699371,0.3,6.99649
Library,Microphone,5.568191,0.3,15.85701
Library,Matrioshka,1.577178,1,8.196039

