Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Gym,-7.150074,0.3099995,4.144518
Gym,7.443827,0.3099999,8.27997
Gym,-7.070357,0.3100003,11.05525
Gym,-1.677228,0.3100007,14.40466
Gym,7.296661,0.3100004,12.27535
Gym,-2.441439,0.309999,0.8162307

