Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,BallonDog,2.620443,0.3,4.417253
StorageRoom,DeskLight,6.928205,0.3,13.56831
StorageRoom,UGGboot,-3.288507,0.3,9.593598
StorageRoom,Toothpaste,-2.437014,0.3,16.16192
StorageRoom,Bread,-7.199541,0.3,1.711586
StorageRoom,ShowerHead,7.616531,0.3,1.27574

