Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,WineBottle,-4.517956,0.3,8.521103
Library,Recorder,-7.734819,0.3,0.8961225
Library,Microphone,3.901035,1,7.475698
Library,Clamps,0.04998776,2,13.02418
Library,CoffeeMachine,7.523992,0.3,15.88527
Library,FirstAidKit,-7.509585,0.3,16.15068

