BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-6,9.6,44,Pineapple,Right
2,-1,12.5,57,Cabbaage,Right
3,-0.5,9.6,58,Stapler,Left
4,7.5,11.02,58,CleaningBucket,Right
5,-2.95,9.6,53,Avocado,Right
6,5.5,9.6,50.25,Apple,Right

