Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,PaperCoffeeCup,-2.647438,1,15.81929
StorageRoom,Glasses,4.093007,2.3,16.01579
StorageRoom,Pumpkin,-4.32621,0.3,11.49597
StorageRoom,Microphone,5.492311,0.3,5.416033
StorageRoom,HTCVive,6.553135,0.3,13.60353
StorageRoom,Pinza,-5.476773,2,2.992702

