Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Classroom,4.688822,0.3015998,7.103148
Classroom,-3.575193,0.3273503,13.30802
Classroom,4.878335,0.3016009,15.83186
Classroom,4.830544,1.510198,9.014821
Classroom,7.118835,0.3015991,0.8782625
Classroom,-5.596708,0.3015991,1.650679

