BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-2.95,9.6,53,HTCVive,Right
2,-1,12.5,57,Chaynik,Left
3,7.5,11.02,58,FireExtinguisher,Right
4,-0.5,9.6,58,Jug,Left
5,-6,9.6,44,Official hat,Right
6,5.5,9.6,50.25,Matrioshka,Left

