Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
StorageRoom,Spoons,-4.15759,0.3,11.61708
StorageRoom,Paprika,5.561089,0.3,4.644421
StorageRoom,Typewriter,3.714519,2,16.26674
StorageRoom,Grape,7.142977,0.3,12.40902
StorageRoom,Mushroom,-6.694144,0.3,5.149641
StorageRoom,Avocado,-7.318794,0.3,15.74379

