Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,MokeExpress,7.084647,0.3,10.18392
Library,Calculator,5.55124,0.3,15.59242
Library,Controller,-3.353746,0.3,10.36271
Library,RugbyBall,-4.196496,0.3,15.57543
Library,Muffin,-5.547873,0.3,1.721305
Library,NikonCamera,1.96601,0.3,6.841973

