Room,BoxPos_X,BoxPos_Y,BoxPos_Z
Bedroom,-6.86156,1.8,7.858991
Bedroom,6.306982,0.7600001,13.81959
Bedroom,-7.790884,0.3100005,12.49723
Bedroom,-3.113557,0.3099993,3.237532
Bedroom,3.589323,0.3099994,3.468303
Bedroom,2.889489,0.3100007,14.16291

