BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,-2.25,9.6,53,Laptop,Left
2,-7,9.6,58,Clamps,Right
3,1.6,12.55,56.7,DeskLight,Left
4,-7,11.02,49.5,Basket,Right
5,6,9.6,51.8,CoffeeMachine,Right
6,2,9.6,43,Matrioshka,Right

