Room,Object,ObjPos_X,ObjPos_Y,ObjPos_Z
Library,Chaynik,0.5305567,0.3,7.667052
Library,Hammer,6.891006,2,8.820374
Library,MobilePhone,-5.490899,0.3,1.443034
Library,CokeCan,4.076408,2,15.53012
Library,Canister,-4.20458,0.3,8.72004
Library,NailScissors,-2.361473,4,15.47005

