BoxNo,BoxPos_X,BoxPos_Y,BoxPos_Z,Object,Side
1,2,9.6,43,Paprika,Right
2,-2.25,9.6,53,MokeExpress,Right
3,6,9.6,51.8,Muffin,Right
4,-7,9.6,58,Padella,Left
5,-7,11.02,49.5,Avocado,Left
6,1.6,12.55,56.7,MilkCarton,Left

